file,start,end,F0semitoneFrom275Hz_sma3nz_amean,F0semitoneFrom275Hz_sma3nz_stddevNorm,F0semitoneFrom275Hz_sma3nz_percentile200,F0semitoneFrom275Hz_sma3nz_percentile500,F0semitoneFrom275Hz_sma3nz_percentile800,F0semitoneFrom275Hz_sma3nz_pctlrange02,F0semitoneFrom275Hz_sma3nz_meanRisingSlope,F0semitoneFrom275Hz_sma3nz_stddevRisingSlope,F0semitoneFrom275Hz_sma3nz_meanFallingSlope,F0semitoneFrom275Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile200,loudness_sma3_percentile500,loudness_sma3_percentile800,loudness_sma3_pctlrange02,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0H1H2_sma3nz_amean,logRelF0H1H2_sma3nz_stddevNorm,logRelF0H1A3_sma3nz_amean,logRelF0H1A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0500_sma3nz_amean,slopeV0500_sma3nz_stddevNorm,slopeV5001500_sma3nz_amean,slopeV5001500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0500_sma3nz_amean,slopeUV5001500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/279/e0983787-92c7-4fa6-89c7-4195cd29f7ac.wav,0 days,0 days 00:00:16.725312500,-0.62343764,-0.028799845,-0.3861351,-0.53760123,-0.64550555,-0.53121567,0.3600856,0.05193923,-0.36018667,-0.33426833,-0.54337955,0.5373985,-0.25792837,-0.69238615,-0.47023728,-0.43120104,-0.43248254,-0.47089204,-0.3871413,-0.40337917,-0.38780195,0.7180946,-0.3828725,0.51189077,-0.17004506,-0.011339506,-0.93742573,-0.006548175,1.0448846,0.04520753,0.24059753,0.14904632,-0.82896954,0.6410796,-0.06102581,-0.12684919,0.2984999,0.070060715,2.0370572,0.7166103,-0.02090063,0.40813807,1.2587695,-0.2899069,-1.130986,0.88449013,-0.19920357,0.80954564,1.1097902,-0.6678464,-1.1541893,0.9099333,0.31142557,0.2323649,1.1553309,-0.35132855,-1.2424097,1.2264925,-1.188163,0.12600298,1.8122604,-0.9633305,-0.9292827,0.21198407,0.20269161,0.011863991,-0.29356384,1.0455216,1.6838856,-0.43280706,0.80409914,0.009560818,-0.49285153,0.18999097,1.34377,-0.03526807,-0.1389212,0.6803635,0.5927043,0.87234056,0.12515269,-0.80484426,-0.7990297,-0.19397414,-0.081657976,0.52669716,0.8089636,0.20351386
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/291/1cb2e6d4-3f93-4c80-8680-b822c8e824b6.wav,0 days,0 days 00:00:03.754687500,-0.72507113,0.19327225,-0.20619242,-0.46557656,-0.68555295,-0.8049554,0.15188758,0.03753778,0.56427205,0.6074388,-0.5090753,-0.46275595,-0.20118645,-0.18119113,-0.5709576,-0.5476121,-0.4864941,-0.51755595,-0.5044602,-0.59086263,-0.39964652,-0.21519221,1.6544433,-0.7038712,0.3059477,-0.05196042,0.50980216,-0.03198864,1.578245,0.037261743,0.91655016,1.4643059,-0.18320921,-0.47500563,-0.04227726,-0.16486683,-0.74404025,0.12942484,0.2552036,-0.11236835,-1.0277269,0.35259157,-0.23703,-0.68809044,0.14475134,-0.035017643,-0.31437168,0.19472885,1.2741287,0.20853123,0.0076227477,0.10031841,-0.8402708,0.74621636,0.8743938,-1.0113776,0.020477988,0.04154046,-1.2616358,0.2039713,0.9160128,-0.4625572,-0.8752814,0.12296236,0.29015884,0.022537451,-0.50077105,0.5208208,1.8353946,-0.6247607,0.106970645,0.039750244,0.5757732,-0.028847773,1.6657633,-0.036478233,-0.98656267,1.3181918,-0.7234841,-0.586722,-0.042897325,0.9639518,-0.4785238,-0.06693978,0.33775988,-0.15357725,-0.39772126,-0.06498538
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/291/378642e0-4446-4a16-b30a-19b40cab7e32.wav,0 days,0 days 00:00:11.946687500,-1.0523521,0.9721844,-1.7813401,-0.5346895,-0.67692053,1.0683306,1.5563303,1.2213933,0.05609883,-0.08601326,-0.8202221,-0.9962938,-0.008111477,-0.49783602,-0.83071154,-0.85787034,-0.69628054,-0.68694127,-0.7295692,-0.66781545,-0.62718076,-0.42050228,1.2820349,-0.87918186,0.07432418,-0.0487781,1.3788922,-0.033486936,1.0057076,0.042853214,0.38155815,-0.545154,1.5329361,0.012039686,-0.9433878,0.6469907,0.22379562,0.05550134,0.6127935,-0.4361902,-0.33180848,0.14900613,0.40409866,1.9940858,-1.8087169,1.4257857,0.15702339,-0.008916993,-0.026548278,-0.55580723,-1.8343283,1.5133334,-0.09429024,0.55449957,0.9390895,-0.81270015,-1.8606635,1.8456477,-1.1548289,0.26373363,0.61073303,-0.617922,-0.7676503,0.036367472,0.53902143,0.01163435,-0.61431456,1.2603332,0.8646524,-0.29248482,0.31000412,0.021882536,1.0164691,-0.046344467,1.2330496,-0.03550383,-1.7267796,1.3921263,-0.89676017,-1.7427772,-0.31371018,2.1774492,-0.58636314,-0.34590036,-0.3523399,0.48491976,0.8481106,-0.9158183
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/291/3d101377-a9db-4d72-ac15-dfbf55e6c486.wav,0 days,0 days 00:00:02.730687500,-0.85256463,-0.98206526,-0.5599201,-0.80312985,-0.8751177,-0.67714995,-0.45311305,-0.5459956,-0.39221287,-0.41268313,-0.6880031,2.3730903,-0.23552313,-0.8181533,-0.8025229,-0.7798591,-0.94530845,-0.8960528,-0.71898144,-0.76891035,-0.7124701,1.9658269,-1.4449536,1.9285704,-1.4581935,0.12538733,-1.3262793,-0.06806861,0.84775144,0.038912997,0.1442951,-0.9803274,-0.5798484,-2.0413888,-0.7547605,-0.24340801,-0.9284889,-0.14198816,-1.7220222,0.95183367,-0.5200609,-0.51763105,1.5633445,-0.42048675,-1.6356055,1.2180346,-1.3754463,-0.7810116,1.446439,-2.0588436,-1.583997,1.1262851,-1.8261822,2.8109653,0.14679173,-0.35213017,-1.64618,1.4326155,1.9604498,0.02386637,-1.3924624,-0.7559072,-0.79353386,0.0068831155,0.7969232,0.010230625,-0.41436484,-1.0152123,1.9103458,-0.7413272,-2.441126,-0.07769036,-2.4125323,-0.10938759,1.6606472,-0.03805551,1.6599556,-1.3532642,-0.23735954,0.936574,-0.61782914,-1.8005605,-1.6229938,0.020610958,-0.83498996,1.5383728,-0.915095,-0.23872104
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/291/4f85995a-2096-4591-8be2-53444526fa41.wav,0 days,0 days 00:00:03.754687500,-0.19562925,0.36144662,0.007966218,-0.00114158,-0.063811995,-0.10699781,0.27176753,0.16650243,0.20554742,0.045533106,-0.53395617,-0.23546495,-0.2048976,-0.279587,-0.551474,-0.52665365,-0.5041973,-0.6652885,-0.327051,-0.23402019,-0.45619696,-0.4594493,1.1235393,-0.54691243,0.43348634,-0.060545526,0.6067193,-0.032739986,0.9493246,0.037947703,2.2475505,1.2302786,0.1883485,-1.3994983,0.12410898,-0.14818907,-0.85736775,1.7319756,1.0603513,-0.6615821,-0.965882,0.08898166,0.38925156,-0.28810123,0.47281557,-0.32812235,-0.20867561,-0.4495449,0.9033536,-0.44115758,0.34403878,-0.14763373,-0.0056439186,0.14223737,0.9343826,-1.2454337,0.28478676,-0.10213911,-1.522622,0.34001634,1.573712,-0.87594295,-0.602606,0.02492725,0.440142,0.016226092,-0.443962,-0.5341557,1.4774442,-0.66503453,0.5215379,0.01864189,0.5982821,-0.04425825,1.0213721,-0.035902638,-0.31669247,0.55088234,-0.14405598,0.16650428,-0.45372048,0.5126031,-0.4785238,-0.018014356,0.6189057,-0.22139804,-0.36367705,-0.007330809
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/291/de15b79e-ad60-424c-a12f-cb016cb32f2f.wav,0 days,0 days 00:00:16.725312500,-0.7136055,1.7536117,-0.36840656,-0.3337719,-0.42286366,-0.21165498,0.5015991,0.07817168,-0.08978445,-0.29873246,-0.79791975,0.6188135,-0.23003252,-0.7763888,-0.7441685,-0.7206538,-0.418845,-0.117037155,-0.6401137,-0.4820695,-0.63278615,0.5798236,0.079335615,-0.036204454,-0.1270469,-0.023216415,-0.08833002,-0.030583192,0.63234997,0.04827213,1.9167217,2.302789,-0.057792418,-0.5182374,-0.23225467,0.29340988,-0.48387173,0.14074479,0.9466954,-0.24965236,-0.083333574,0.6057552,0.56210583,0.3813348,-1.0840667,0.85920227,0.0065907226,0.58878565,1.3715587,-0.20474893,-1.1386585,0.9244892,0.23132046,0.50526136,1.4761416,-0.6022476,-1.18727,1.1619136,-1.250069,0.084300235,1.6609493,-0.5669039,-0.938372,0.1603128,0.30301315,0.00898189,-0.5083936,0.12856634,1.5776525,-0.347497,0.46285957,0.021732645,-0.041461173,0.018709678,0.93273914,-0.03427067,-0.8022057,1.057378,-0.14263059,0.50417185,-0.41916844,-0.7543343,-0.7990297,-0.18467546,-0.14605951,0.5936411,0.91866815,-0.3648016
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/361/1ae54ce1-776c-45d0-884e-151fcdba79cb.wav,0 days,0 days 00:00:03.754687500,-0.66887444,-0.5679643,-0.36874768,-0.5288656,-0.6978149,-0.63174736,-0.33598217,-0.44457644,-1.6039014,0.4819001,-0.46530926,-0.13365032,-0.2195614,-0.21722879,-0.4888937,-0.4587467,-0.44106355,-0.62579674,-0.34026167,-0.4130726,-0.32073238,-0.08122588,0.6755089,-0.45555872,0.34853762,-0.056317985,0.0068679554,-0.029635629,2.6150174,0.035519954,0.75330603,0.4328147,0.6984999,0.2895249,-0.073087975,-0.28696245,0.19956367,0.056223415,0.78831506,-0.4583872,-0.5055122,1.5108273,-0.27386063,0.16283345,-0.25181344,0.2818955,-0.52144945,0.7504101,-0.34833103,-0.21488386,-0.29866832,0.2954538,-0.25850043,0.9538102,-0.17292465,1.7189558,-0.3395539,0.37910977,-0.8843489,0.19872706,0.92572576,-0.8496262,-1.613748,-0.4686113,1.7422775,1.5696231,-0.428974,-0.5583154,0.9566615,-0.44450247,0.46272746,0.013208158,0.3844394,-0.017542245,2.625614,-0.038079876,-0.58589184,0.87719077,-0.695141,0.08140327,0.1120535,0.7382775,-0.16219504,-0.1789532,-0.021623628,-0.19794129,-0.344991,0.0906083
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/361/3919b28b-009e-4464-beee-2cdc2ef9c6a1.wav,0 days,0 days 00:00:12.629312500,-0.6992442,0.026189776,-0.33155596,-0.56135565,-0.6693075,-0.6320693,-0.086212054,-0.16726026,-0.076190285,-0.15162532,-0.58280987,-0.9902579,0.20300947,-0.23929653,-0.6627198,-0.7293771,-0.47811007,-0.42533472,-0.50302666,-0.22426558,-0.30456933,-0.4836119,0.9062771,-0.7093419,-0.019946884,-0.027733222,0.2074458,-0.031048318,3.289883,0.029917495,2.6316144,0.9034834,0.26229823,0.24514945,-0.3387444,-0.056274917,0.76649636,0.0056439936,0.5799156,-0.43338737,-0.60223264,1.4899226,-0.046472445,-0.14320818,-1.8726991,1.4802811,-0.20924434,-0.5364576,-0.35639945,0.037288856,-1.88994,1.5581753,-0.32521057,0.9767208,0.19619794,-0.12140208,-1.9192598,1.9075072,-0.9675109,0.22934541,0.66630757,-0.54482985,-1.7626232,-0.3050922,1.4430096,-0.34746373,-0.5057267,1.2056272,0.4546696,-0.20450194,0.35328043,0.012891844,0.910042,-0.042722568,2.7400455,-0.03747864,-1.2157509,1.3637706,-1.1976457,-1.0305502,0.30056572,1.9963995,-0.94495744,-0.31628764,-0.31924984,0.92139584,2.0880563,-0.3223973
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/361/43411f88-fd34-405f-b9c5-03aefbcb59b4.wav,0 days,0 days 00:00:03.072000,-0.9427039,0.09290487,-0.78229207,-0.98494124,-1.0673486,-0.70853925,-0.494781,-0.55463576,-0.07964266,-0.42975548,-0.5364324,2.521766,-0.2161649,-0.81583387,-0.9981311,-0.9864302,-0.9482448,-0.92113733,-0.6263775,-0.592775,-0.7228515,2.8579757,-1.5747213,1.494552,-1.0708365,0.031612415,-1.2333862,-0.13329764,1.1424134,0.0357792,-1.4116491,-0.2728445,-0.7753723,1.7733618,-0.3333808,-0.14639361,-0.15595952,0.01880782,-0.97671074,-0.17543432,0.10491479,-0.52214414,2.203199,-1.1509053,-1.5230774,1.1424234,-1.601869,-2.1170127,0.92299455,-1.4786818,-1.4401131,0.99214876,-1.3126055,-2.4868574,-0.73419493,-0.43677577,-1.5311769,1.3334674,2.3317566,-0.18145762,-0.95941067,-0.80435437,-1.196202,0.62457144,1.5211554,-0.30918127,-0.34790817,1.2303154,1.0808725,-0.3714674,-1.764516,-0.37424713,-2.7916076,-0.10939052,2.1176124,-0.03900423,1.0806675,-0.76855814,-0.6946961,0.7211312,-0.7169604,-1.8695166,-1.6723756,0.12361178,-0.83498996,0.8922906,0.41893816,0.12894309
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/361/5cf25360-818d-4916-9ab1-0f20045041d4.wav,0 days,0 days 00:00:24.576000,-0.7192374,0.6015322,-0.62469023,-0.66803235,-0.6709054,-0.2883522,-0.4307355,-0.50298923,1.2449218,1.0321697,-0.68852574,0.5756243,-0.25792837,-0.77696216,-0.64203167,-0.60897225,-0.55103713,-0.31142244,-0.6300329,-0.53971756,-0.6232732,1.1887263,-1.0764941,1.2176442,-0.9789399,0.05791731,-0.08992944,-0.029937372,0.6360268,0.051993266,0.23076831,1.1138802,-0.20021887,0.7986875,-0.008765084,-0.21576914,0.2923083,0.011120888,0.552628,-0.059073076,-0.47474298,1.0770144,-0.13437587,0.7460517,-1.2552377,0.9669944,-0.26913935,0.7096433,-0.2943163,-0.22386071,-1.2616477,0.9650801,-0.09174373,1.1514068,0.35838786,0.10885862,-1.305233,1.2022223,-0.4101514,-0.01522206,0.67444634,-0.32263738,-1.3343277,-1.7491399,0.71432817,-0.025164034,-0.50501704,0.9373418,1.0337454,-0.18935034,-0.1938706,0.05967831,0.42314363,-0.014188624,1.5912987,-0.035965547,0.89857554,-0.67852104,0.9126763,1.3321568,-0.22532026,-0.9434385,-1.0124495,-0.16958949,0.027068106,0.8926009,2.1191783,-0.20847379
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/361/b0db2885-d2c3-4017-b76b-35c444efa051.wav,0 days,0 days 00:00:03.754687500,-0.21494833,0.42098415,-0.2166313,0.07342711,0.11450208,0.43093196,-0.06589988,0.120503984,-0.3046212,-0.21611682,-0.063422985,-0.16704257,-0.22431728,0.07612346,-0.00894956,0.038916398,-0.09182416,-0.08168486,-0.0078726215,-0.07240891,-0.06263147,-0.46042278,0.48083547,-0.2434433,0.48056915,-0.052538745,0.20743866,-0.030149773,2.3791528,0.03573763,0.68360627,1.1837562,0.95622563,0.32891896,0.4205752,-0.1988366,0.122909434,0.021763958,0.82928085,-0.44481367,-0.7832216,1.1004324,-0.018403098,-0.17504004,0.78671545,-0.52679074,-0.41088778,0.29499325,0.08318611,0.14551558,0.7093124,-0.455152,-0.33772781,-0.075830355,-0.09588379,-0.1967402,0.6609229,-0.47255978,-0.9492685,0.097497106,1.0665176,-0.5457305,-1.2229595,1.8667012,1.3999068,-0.19137885,-0.13677375,-0.6905285,0.82558686,-0.49792573,0.5770475,0.017963208,0.42950618,-0.0093483245,2.3612387,-0.037990622,0.6333957,-0.58477646,0.21445934,1.306909,-0.39209086,0.5126031,-0.4785238,0.030911025,0.44535848,-0.2892188,-0.26068547,0.57617056
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/382/1c3b1ef9-6762-417a-85c0-54a57c27471e.wav,0 days,0 days 00:00:12.288000,-1.1772608,-0.4439498,-0.90251714,-1.0057926,-1.0809169,-0.5873167,-0.06973222,0.050435595,-0.30295596,-0.23685995,-0.6727609,-0.4685729,-0.012765515,-0.39434916,-0.7146992,-0.7368223,-0.59569985,-0.5313798,-0.61313057,-0.54668766,-0.62087643,-0.19419783,-0.18927053,-0.37393454,-1.3396794,0.12202948,0.10750854,-0.031113528,1.4991698,0.0372892,0.7464263,-0.50715584,0.36725113,0.16923295,-0.9337221,-0.14753914,-0.4783554,0.017521558,-0.6906976,-0.09732169,-0.84943205,1.2226207,-0.81166065,0.17442943,-1.8481817,1.4385226,-0.8019977,1.1113387,-0.6367146,-0.64923036,-1.8458394,1.4753339,-1.0046185,0.743816,-0.7893042,0.056609727,-1.8875293,1.8347133,0.50273013,-0.059064016,-0.41057634,-0.23639028,-0.3868924,-0.011877416,0.4447039,-0.0033056969,-0.556441,-0.66649604,0.70806664,-0.0770673,-0.713727,0.082426116,-0.156439,0.07635183,1.1624235,-0.034460075,0.2549049,-0.106092155,-0.81273544,-0.69449866,-0.30788925,0.46790957,-0.62736905,-0.35276708,-0.517558,0.5411396,0.56795615,-0.6285299
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/382/3c545b4c-d4b4-4326-a49f-25e801282712.wav,0 days,0 days 00:00:14.336000,-0.7824206,0.4749769,-0.5216723,-0.5033564,-0.6070951,-0.31241766,0.22928107,0.040625144,0.4920508,0.8101897,-0.30461934,-0.18805392,-0.11134254,-0.3289217,-0.2657483,-0.2510804,-0.24670875,-0.30608162,-0.28929168,-0.21130064,-0.26605052,0.12210202,0.8387145,-0.51255465,0.08968654,-0.047870114,1.4127077,-0.03393378,1.0353624,0.039213657,0.6522993,2.2702646,-0.7132677,0.41143057,0.034947403,-0.13335063,-0.35014272,0.024953855,0.70192045,-0.67603445,-1.2704586,0.2570016,-0.050290957,-0.22564377,-0.092158295,0.12169875,-0.8636016,0.44265917,0.47230092,-0.6853373,-0.19663966,0.22725368,-0.71669555,0.24357757,-0.47952107,-0.37378576,-0.19234294,0.20988122,-1.3238128,0.29178292,1.011593,-0.86444616,-1.3526765,-1.3375503,0.15286113,0.022433447,-0.24284725,0.7982181,1.6150417,-0.43809885,0.23974177,0.025788372,0.87929076,-0.050207846,1.1766222,-0.035443492,-1.0884423,0.98760206,-1.9948784,-0.8034616,-0.32221672,-0.47614112,-0.75140446,-0.022842517,0.24750836,0.18594652,1.0278754,0.4365864
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/382/43160cab-4f78-4414-9879-0211259df95f.wav,0 days,0 days 00:00:02.048000,-0.7918307,-1.1569701,-0.41849726,-0.6965875,-0.9239462,-0.91883105,-0.46656993,-0.5257119,-0.4838441,-0.40971762,-0.20002282,1.223188,-0.24337469,-0.7826749,0.36729702,0.43234584,-1.0095204,-0.9601606,-0.71334434,-1.001967,-0.6239814,0.90014493,-0.7666206,0.85663766,-1.3125175,0.050074894,-0.78648114,-0.024997996,0.2901332,0.04333495,-1.2515641,0.81256217,-1.4300683,4.832488,0.4022169,-0.5280616,-0.18891063,0.009177099,-0.7523905,-0.84325546,-0.61787486,-0.77044547,1.2115527,-1.5936967,-0.91438013,0.70282805,-1.6064105,0.45592767,0.15376858,-2.928944,-0.8356614,0.5214272,-0.80463314,0.4459713,-1.8547056,-1.367096,-0.92031443,0.7264822,1.1702924,0.42688912,-0.24685067,-0.9483005,-1.536572,-0.3325553,0.58159626,0.05345589,-0.36883304,-0.56078243,1.7327973,-0.7931614,-1.7041948,-0.4370113,-1.0276045,-0.17621686,0.38100818,-0.03694546,1.143403,-0.96157706,0.10641975,0.97570556,-0.65308887,-2.0053906,-1.4706455,0.18798731,-0.83498996,0.66027206,-0.4310814,0.46193054
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/382/7aa18baf-210e-4fc6-a1c3-bb285f554eda.wav,0 days,0 days 00:00:03.754687500,2.1551871,-0.2463602,2.0822072,2.3438993,2.019054,0.6289619,-0.1293909,-0.025579384,-0.18072471,-0.12344618,0.5730701,-0.4528551,-0.11690579,0.6043343,0.6853032,0.7342536,0.36228764,-0.11882289,0.40671018,0.030530011,0.5198891,-0.42915526,1.4240003,-0.98255426,-0.30383524,-0.031950798,-0.064084426,-0.028968919,0.6579398,0.049471352,-0.22507825,-0.0033083796,-0.44336852,-0.77832717,2.1681874,-0.32973066,3.666183,0.009500008,0.64177424,-0.5409451,-0.64510393,2.0018597,-0.15825328,-0.0074601225,0.8187602,-0.5815876,-0.66407245,1.1564792,-0.14417386,-0.3910274,1.3811073,-1.0275129,-0.34794524,1.02518,-0.65255404,-0.058366958,1.3504676,-1.13292,-0.44775042,0.038329516,0.568118,-0.1748568,0.6990189,-0.0246498,1.1334044,-0.04499529,0.15157297,0.6500754,0.5571622,-0.24175605,-0.52079576,0.0759493,-0.13884707,0.054120548,0.5537836,-0.030304356,-0.642913,0.968849,-0.8158914,-0.48754153,-0.24879733,0.5126031,-0.16219504,0.022756808,-0.13196738,-0.48554212,-0.32609916,0.9380833
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/aae8bd-ec044f4/382/d9142963-ff6e-4ef0-8dbe-c4aca3c7a723.wav,0 days,0 days 00:00:04.096000,-0.14619058,-0.7944299,0.108570985,-0.08843334,-0.30115193,-0.5887761,-0.27392104,-0.31924763,-0.41967008,-0.38846874,-0.058946602,-0.41512316,-0.14981723,0.17017433,-0.013613529,0.018089537,-0.07520107,-0.32507718,-0.12980904,-0.33973157,-0.15467118,-0.4924341,1.4838908,-0.7540587,0.47454658,-0.07312079,0.5525139,-0.032108113,1.5272213,0.032860078,-0.64088583,-0.8597466,-0.13601097,0.45209873,0.39992264,-0.31798685,-1.9417672,-0.017551862,0.03312941,-0.50797683,-1.0679041,-0.3258295,-0.71339786,-0.5923196,0.88307506,-0.67380977,-0.61928105,-0.61246586,0.49537057,-0.3913009,0.7021517,-0.39986125,-0.7457643,-0.7660342,0.21638642,0.06654057,0.6941441,-0.48819625,-0.97097075,0.25880548,0.8250702,-0.6072105,-0.30251747,-0.00687346,-0.46026316,0.035104,-0.232064,-0.41224748,1.4985282,-0.34691122,0.23921311,0.016682627,0.13769053,0.0005424553,1.1962949,-0.03606093,-0.768223,0.6358394,-1.3840641,-0.7920672,-0.4265237,0.06125403,0.25696012,-0.12745276,-0.088897124,-0.4079052,-0.39029017,0.48140764
